trial,stage,epoch,train_loss,test_accuracy,test_nll
0,6,25,0.0013459122400109966,97.34,0.7167333681106567
0,6,26,0.0013456419021822513,97.34,0.7167292026519776
0,6,27,0.001345655044230322,97.34,0.7166781400680542
0,6,28,0.00134532356186149,97.34,0.7166687496185302
0,6,29,0.0013459624644368887,97.34,0.7166786842346191
0,6,30,0.0013452495088956008,97.34,0.7166885511398315
0,7,1,0.0014691859748214484,97.31,0.7144122514724731
0,7,2,0.001419747004797682,97.29,0.7146792001724244
0,7,3,0.0013840710531920195,97.34,0.7152445684432983
0,7,4,0.0013383427846012637,97.33,0.7143237676620483
0,7,5,0.0012810001822809378,97.35,0.7145088535308838
0,7,6,0.001271204324439168,97.35,0.7152450035095215
0,7,7,0.0012051471564297875,97.35,0.7145391918182373
0,7,8,0.0011732292408123612,97.36,0.7154839946746826
0,7,9,0.0011513611083384604,97.37,0.7145934759140015
0,7,10,0.0011279303284051517,97.32,0.7160393180847168
0,7,11,0.0011257791488120954,97.34,0.7147082509994507
0,7,12,0.0011092712565014759,97.31,0.7153186836242675
0,7,13,0.0010986896145157516,97.32,0.7156467313766479
0,7,14,0.0011101083604696518,97.32,0.7158522590637207
0,7,15,0.0010704704816142717,97.34,0.713625634765625
0,7,16,0.0010563273027539254,97.36,0.715600506401062
0,7,17,0.001049882159102708,97.37,0.7136390729904175
0,7,18,0.001050999331070731,97.32,0.7135757469177246
0,7,19,0.001054706185248991,97.35,0.714019549369812
0,7,20,0.0010325313222924403,97.33,0.7141661254882813
0,7,21,0.0010373673918036123,97.36,0.7146477945327758
0,7,22,0.0010026666912560662,97.37,0.7133618492126464
0,7,23,0.0009865611453074962,97.36,0.7132003416061401
0,7,24,0.0009844560320799549,97.35,0.7129304948806763
0,7,25,0.0009778959822452937,97.38,0.7118764764785767
0,7,26,0.001010592219233513,97.37,0.7134391046524048
0,7,27,0.0009854059418973823,97.36,0.7141651224136353
0,7,28,0.000915084617693598,97.41,0.7129739839553833
0,7,29,0.0009143235782782237,97.39,0.7120700450897217
0,7,30,0.0008463159339192012,97.44,0.7098005823135376
0,8,1,0.0009126644381942849,97.43,0.7104442932128906
0,8,2,0.0008893255866132677,97.45,0.71045230884552
0,8,3,0.0008738578140580406,97.45,0.7104100074768066
0,8,4,0.0008630263481599589,97.46,0.7103953649520874
0,8,5,0.0008553634354223808,97.47,0.7103253879547119
0,8,6,0.0008492693347390741,97.47,0.7102993717193603
0,8,7,0.0008451903513943156,97.44,0.7102737119674682
0,8,8,0.0008417037731579815,97.43,0.7102290714263916
0,8,9,0.0008393179679599901,97.43,0.7101777635574341
0,8,10,0.0008372791220123569,97.43,0.7101385305404663
0,8,11,0.000835794747620821,97.44,0.7101208988189698
0,8,12,0.0008346982583403587,97.44,0.7101068841934204
0,8,13,0.0008333886000948648,97.44,0.710078872680664
0,8,14,0.0008328798284715352,97.44,0.7100470300674439
0,8,15,0.0008321985163260252,97.44,0.7100211439132691
0,8,16,0.0008315998348097007,97.43,0.7100020317077637
0,8,17,0.0008311568571021781,97.43,0.7099830274581909
0,8,18,0.000830748538688446,97.43,0.7099721910476685
0,8,19,0.0008304976321446399,97.42,0.7099546775817871
0,8,20,0.0008302104662482937,97.42,0.7099350269317627
0,8,21,0.0008300270806998014,97.42,0.7098989767074585
0,8,22,0.0008299868896448364,97.41,0.7098921310424805
0,8,23,0.0008297717793223758,97.41,0.7098830894470215
0,8,24,0.0008294913993217051,97.41,0.7099228704452515
0,8,25,0.0008294363056503547,97.41,0.7099099845886231
0,8,26,0.0008293790874692301,97.42,0.7098980070114136
0,8,27,0.0008295273062850659,97.42,0.70991003074646
0,8,28,0.0008295425362264116,97.42,0.7098766334533692
0,8,29,0.0008290601122581089,97.41,0.7098657852172852
0,8,30,0.0008288240955521663,97.42,0.7098672168731689
1,1,1,1.8774903538386027,37.82,1.6096734954833984
1,1,2,1.4175677770614623,56.72,1.29142880153656
1,1,3,1.1689974939982097,66.38,1.0432426586151122
1,1,4,0.8490514663060507,72.26,0.7675100656509399
1,1,5,0.6588151770273845,83.9,0.6553530202865601
1,1,6,0.4960045231024424,92.3,0.5472096709251404
1,1,7,0.38726401527722676,93.02,0.48840717067718503
1,1,8,0.28534428719679517,93.84,0.4269142210960388
1,1,9,0.2321459213256836,94.69,0.3717281243801117
1,1,10,0.19755370728969573,94.81,0.39948540606498717
1,1,11,0.170639443953832,95.07,0.3411814702987671
1,1,12,0.15548439586162568,95.18,0.4207231777191162
1,1,13,0.1348777515610059,95.29,0.3723351860523224
1,1,14,0.11354253501494725,95.37,0.4458472324371338
1,1,15,0.1156822924455007,95.39,0.39316508665084837
1,1,16,0.10639649579723676,95.87,0.40281785979270934
1,1,17,0.08808856851061185,95.96,0.48300698871612546
1,1,18,0.08932958471775054,95.59,0.46229991731643677
1,1,19,0.09015321926275889,96.02,0.4734774634838104
1,1,20,0.08080289346377055,95.94,0.46108042373657226
1,1,21,0.07781109143892924,96.29,0.45787317137718203
1,1,22,0.06587517072955767,96.13,0.43697510638236997
1,1,23,0.05908106968104839,96.14,0.5027435522079468
1,1,24,0.06707979915936788,96.13,0.49199839839935305
1,1,25,0.04992415249149005,96.43,0.43643448276519775
1,1,26,0.05807917743523915,95.79,0.466855978679657
1,1,27,0.05353825818697611,96.16,0.5070880627632142
1,1,28,0.07056433832546075,96.08,0.5273712621688843
1,1,29,0.04499325623512268,96.46,0.5191601282119751
1,1,30,0.04017322508494059,96.44,0.49680163345336914
1,2,1,0.038767817649741965,96.54,0.4918245360374451
1,2,2,0.03524977539777756,96.61,0.489462181186676
1,2,3,0.032583326413234075,96.55,0.48541229639053346
1,2,4,0.02981514977465073,96.68,0.4792059301376343
1,2,5,0.026720897928873697,96.85,0.4734323806762695
1,2,6,0.02510697006434202,96.97,0.4712020064353943
1,2,7,0.022773731432358425,96.94,0.4683360476493835
1,2,8,0.020298819866776466,96.96,0.465540261888504
1,2,9,0.018398044689496358,97.04,0.46168256583213807
1,2,10,0.016601068194707233,97.06,0.4608303858757019
1,2,11,0.015239953895658255,97.21,0.45839089784622195
1,2,12,0.014208693726360798,97.15,0.46183428659439085
1,2,13,0.012609735552221536,97.19,0.4579134349822998
1,2,14,0.011926084586481252,97.21,0.4588751091003418
1,2,15,0.011923672966162363,97.32,0.4571833599090576
1,2,16,0.010433245357622703,97.27,0.45642117638587953
1,2,17,0.009667239139042794,97.24,0.457716206407547
1,2,18,0.009485381094614664,97.19,0.45917013802528384
1,2,19,0.01158880337420851,97.3,0.45652041783332825
1,2,20,0.009276915934930244,97.27,0.4554696172714233
1,2,21,0.008469814291068663,97.35,0.45525445194244385
1,2,22,0.007987547375572224,97.27,0.455976083612442
1,2,23,0.007019540367648005,97.32,0.45735186347961426
1,2,24,0.006467158443977435,97.25,0.4585289944171905
1,2,25,0.0072656958837683,97.27,0.45620388975143433
1,2,26,0.007469885163009167,97.24,0.4583567937850952
1,2,27,0.006292722674459219,97.31,0.4567275007724762
1,2,28,0.005338138443976641,97.31,0.4582233993053436
1,2,29,0.0048697148284253975,97.38,0.4568070272445679
1,2,30,0.00511798460331435,97.35,0.4601928557395935
1,3,1,0.006143719340736667,97.36,0.45941035223007204
