trial,stage,epoch,train_loss,test_accuracy,test_nll
1,4,15,1.606764355278015,70.06,1.109643251800537
1,4,16,1.6099724159240723,69.28,1.0958509735107422
1,4,17,1.6084466948827107,68.91,1.0993128992080687
1,4,18,1.5969808909098306,68.79,1.1061132524490356
1,4,19,1.5958746192296347,68.86,1.0923954853057862
1,4,20,1.5927019905090332,69.39,1.1083138473510743
1,4,21,1.5861702788670857,69.35,1.0986588773727417
1,4,22,1.5947328023910523,69.79,1.0910985286712647
1,4,23,1.5854099133173625,69.19,1.0796123853683472
1,4,24,1.589367003631592,69.21,1.0900711400985719
1,4,25,1.5860229029973347,70.01,1.0720235244750977
1,4,26,1.5821618352254232,70.28,1.0783162509918214
1,4,27,1.5921614567438762,69.52,1.0922614221572875
1,4,28,1.577987610880534,69.49,1.1040963474273682
1,4,29,1.5735227299372354,69.32,1.0822394607543946
1,4,30,1.5770526659647623,69.82,1.067860548400879
1,5,1,1.582259435081482,73.72,1.0325809236526489
1,5,2,1.5527888324101766,75.02,0.9945612689971924
1,5,3,1.526681976890564,74.18,0.9776226484298706
1,5,4,1.518317151451111,74.65,0.9917203519821167
1,5,5,1.4996856384277344,75.96,0.9740245384216308
1,5,6,1.4768803010940552,76.18,0.9577228365898133
1,5,7,1.4679857027689616,76.1,0.9441816682815551
1,5,8,1.4607870648701986,76.35,0.9351884284973144
1,5,9,1.452739333152771,77.08,0.9299685358047486
1,5,10,1.4480056966145833,77.82,0.9299930821418763
1,5,11,1.4431187238693237,77.0,0.9196829887390137
1,5,12,1.446850472577413,76.47,0.9277320432662964
1,5,13,1.451169225502014,76.68,0.9430634057998657
1,5,14,1.4325757603963216,77.51,0.9066507475852966
1,5,15,1.4289677982966105,77.15,0.9318460028648377
1,5,16,1.4404800504048665,76.78,0.9116070245742798
1,5,17,1.4326052245457968,76.51,0.9285787267684936
1,5,18,1.4477573801676433,78.55,0.9026836880683899
1,5,19,1.4246340902328491,77.22,0.91941918592453
1,5,20,1.4308753109614054,76.83,0.9252543735504151
1,5,21,1.4431146029790243,77.43,0.9086910486221313
1,5,22,1.440889492225647,77.61,0.9229121757507324
1,5,23,1.442515525372823,78.21,0.9116987977027893
1,5,24,1.4406759487787884,77.86,0.9122744201660157
1,5,25,1.4287874387741089,77.74,0.9042025365829468
1,5,26,1.438843701171875,77.01,0.9322557127952575
1,5,27,1.4340689069747925,77.2,0.920527024269104
1,5,28,1.4297740677515667,77.62,0.9061161054611206
1,5,29,1.4247214621861777,77.85,0.912463104724884
1,5,30,1.4286527057011922,77.93,0.9101270693778992
1,6,1,1.4518126055399576,74.24,0.9234153497695923
1,6,2,1.4139579638163249,76.25,0.898382631778717
1,6,3,1.4064284429550171,78.26,0.8722472769737244
1,6,4,1.3831980173110963,79.45,0.8425181095123291
1,6,5,1.3602916710535686,79.81,0.8622313784599305
1,6,6,1.3512423807144165,79.69,0.8489756812095642
1,6,7,1.3615921453475952,80.42,0.8264332603454589
1,6,8,1.3407461507161458,79.89,0.8591785772323608
1,6,9,1.3523583150227865,79.54,0.8253227811813354
1,6,10,1.3546168111801147,79.84,0.8285681429862977
1,6,11,1.353833666674296,79.97,0.8192912605285645
1,6,12,1.352674450937907,80.7,0.8270686162948608
1,6,13,1.3448863522847494,80.14,0.8320327963829041
1,6,14,1.3377833941777548,80.09,0.8425469109535217
1,6,15,1.3421855518976846,80.15,0.8140745455741882
1,6,16,1.3225407823562623,79.66,0.8513007284164429
1,6,17,1.3416844902674356,80.48,0.8161632014274597
1,6,18,1.3293330535888672,80.37,0.8198455418586731
1,6,19,1.3444770816167195,79.99,0.8048636273384094
1,6,20,1.328891560427348,80.08,0.8121768497467041
1,6,21,1.3431966196695964,80.21,0.8097115655899048
1,6,22,1.334270490582784,80.77,0.8086870319366455
1,6,23,1.3403525398254394,80.17,0.8053150698661804
1,6,24,1.3291387784322102,80.72,0.8145898866653443
1,6,25,1.341885088857015,80.23,0.7968663996696472
1,6,26,1.3310870196024578,79.91,0.8053312068939209
1,6,27,1.327514826774597,80.11,0.8152495604515075
1,6,28,1.3304238467534384,79.98,0.8128329842567444
1,6,29,1.3453913197835285,79.65,0.8178181324958801
1,6,30,1.3419585892359416,80.56,0.7962423218727112
1,7,1,1.3648901088078818,76.82,0.8330419642448426
1,7,2,1.3249532475789387,80.65,0.7969055852890015
1,7,3,1.2922614700317383,80.82,0.7662021760940552
1,7,4,1.2626575897216796,82.33,0.7390276454925537
1,7,5,1.2533336219151814,82.16,0.7492597535133362
1,7,6,1.2594167772928875,82.12,0.740899319076538
1,7,7,1.2554517881393432,82.17,0.729896252155304
1,7,8,1.2518022492726644,82.93,0.7175057884216308
1,7,9,1.251425215212504,82.92,0.7203924965858459
1,7,10,1.2544926911036174,82.53,0.7372128395080566
1,7,11,1.237414159965515,83.13,0.6995887803077698
1,7,12,1.2389571064631144,83.21,0.7026431176185608
1,7,13,1.2263083724339803,83.19,0.7138225796699524
1,7,14,1.231233280499776,83.32,0.7054102838516235
1,7,15,1.2221047853469849,83.08,0.7177936060905457
