vectors,trial,stage,epoch,accuracy,nll
2048,0,8,40,100.0,0.0007783696055412292
2048,0,8,41,100.0,0.0007697544642724097
2048,0,8,42,100.0,0.0007498667691834271
2048,0,8,43,100.0,0.0007408661767840385
2048,0,8,44,100.0,0.0007396532455459237
2048,0,8,45,100.0,0.0007261686259880662
2048,0,8,46,100.0,0.0007119949441403151
2048,0,8,47,100.0,0.0007107349229045212
2048,0,8,48,100.0,0.0006942959735170007
2048,0,8,49,100.0,0.0007015918381512165
2048,0,8,50,100.0,0.0006935708224773407
2048,0,8,51,100.0,0.00070999376475811
2048,0,8,52,100.0,0.0007067766273394227
2048,0,8,53,100.0,0.0006784731522202492
2048,0,8,54,100.0,0.0006723451660946012
2048,0,8,55,100.0,0.0006608170224353671
2048,0,8,56,100.0,0.000642518512904644
2048,0,8,57,100.0,0.0006326797883957624
2048,0,8,58,100.0,0.0006401726859621704
2048,0,8,59,100.0,0.0006201250944286585
2048,0,8,60,100.0,0.0006290479213930666
2048,0,8,61,100.0,0.0006191149586811662
2048,0,8,62,100.0,0.0006191740976646543
2048,0,8,63,100.0,0.0006141113699413836
2048,0,8,64,100.0,0.0006224686512723565
2048,0,8,65,100.0,0.000598625629208982
2048,0,8,66,100.0,0.0006030877120792866
2048,0,8,67,100.0,0.0006548125529661775
2048,0,8,68,100.0,0.0006569799734279513
2048,0,8,69,100.0,0.0006655798642896116
2048,0,8,70,100.0,0.0006475349655374885
2048,0,8,71,100.0,0.0008058262756094337
2048,0,8,72,100.0,0.0009301508544012904
2048,0,8,73,100.0,0.0008990354835987091
2048,0,8,74,100.0,0.0015009976923465729
2048,0,8,75,99.951171875,0.0024897269904613495
2048,0,8,76,100.0,0.0016968456329777837
2048,0,8,77,100.0,0.0018346679862588644
2048,0,8,78,100.0,0.002168854931369424
2048,0,8,79,100.0,0.0017791693098843098
2048,0,8,80,100.0,0.0016371527453884482
2048,0,8,81,100.0,0.0015822045970708132
2048,0,8,82,100.0,0.0014983653090894222
2048,0,8,83,100.0,0.0014209800865501165
2048,0,8,84,100.0,0.0013769539073109627
2048,0,8,85,100.0,0.0013262643478810787
2048,0,8,86,100.0,0.0012816442176699638
2048,0,8,87,100.0,0.0012514821719378233
2048,0,8,88,100.0,0.0012102203909307718
2048,0,8,89,100.0,0.0011805709218606353
2048,0,8,90,100.0,0.0011523501016199589
2048,0,8,91,100.0,0.0011308658868074417
2048,0,8,92,100.0,0.0011129059130325913
2048,0,8,93,100.0,0.001096378080546856
2048,0,8,94,100.0,0.0010785356862470508
2048,0,8,95,100.0,0.001065854448825121
2048,0,8,96,100.0,0.0010495735332369804
2048,0,8,97,100.0,0.001037413952872157
2048,0,8,98,100.0,0.0010263132862746716
2048,0,8,99,100.0,0.001012909458950162
2048,0,8,100,100.0,0.0009994975989684463
2048,1,1,1,12.744140625,2.29364275932312
2048,1,1,2,13.28125,2.273928642272949
2048,1,1,3,17.626953125,2.2492480278015137
2048,1,1,4,18.84765625,2.2202041149139404
2048,1,1,5,20.361328125,2.192478895187378
2048,1,1,6,22.94921875,2.1556806564331055
2048,1,1,7,22.802734375,2.1248345375061035
2048,1,1,8,23.73046875,2.0961830615997314
2048,1,1,9,24.853515625,2.0712060928344727
2048,1,1,10,25.830078125,2.054272174835205
2048,1,1,11,26.7578125,2.033738851547241
2048,1,1,12,27.685546875,2.005819320678711
2048,1,1,13,28.857421875,1.9852635860443115
2048,1,1,14,30.517578125,1.9664771556854248
2048,1,1,15,31.005859375,1.9602627754211426
2048,1,1,16,30.908203125,1.9484697580337524
2048,1,1,17,31.73828125,1.9303178787231445
2048,1,1,18,32.080078125,1.918162226676941
2048,1,1,19,32.568359375,1.907982349395752
2048,1,1,20,32.91015625,1.8934693336486816
2048,1,1,21,34.033203125,1.8817567825317383
2048,1,1,22,34.619140625,1.8700449466705322
2048,1,1,23,34.423828125,1.8574187755584717
2048,1,1,24,34.86328125,1.839707374572754
2048,1,1,25,35.05859375,1.8307404518127441
2048,1,1,26,36.1328125,1.8143928050994873
2048,1,1,27,35.9375,1.8038018941879272
2048,1,1,28,36.9140625,1.794212818145752
2048,1,1,29,37.6953125,1.793881893157959
2048,1,1,30,37.01171875,1.772926688194275
2048,1,1,31,38.28125,1.757638931274414
2048,1,1,32,37.890625,1.7473865747451782
2048,1,1,33,37.890625,1.7364253997802734
2048,1,1,34,37.59765625,1.7271225452423096
2048,1,1,35,38.671875,1.7223727703094482
2048,1,1,36,38.18359375,1.714789867401123
2048,1,1,37,39.35546875,1.6969020366668701
2048,1,1,38,39.16015625,1.6897363662719727
2048,1,1,39,39.013671875,1.6908857822418213
2048,1,1,40,40.673828125,1.6677460670471191
2048,1,1,41,40.13671875,1.6668016910552979
2048,1,1,42,40.52734375,1.6520569324493408
2048,1,1,43,41.015625,1.6483019590377808
2048,1,1,44,41.796875,1.6407957077026367
2048,1,1,45,41.015625,1.6332746744155884
2048,1,1,46,42.822265625,1.6253687143325806
2048,1,1,47,42.3828125,1.6183053255081177
2048,1,1,48,42.724609375,1.6074217557907104
2048,1,1,49,42.431640625,1.604292631149292
2048,1,1,50,42.87109375,1.6044535636901855
2048,1,1,51,42.3828125,1.595771074295044
2048,1,1,52,42.48046875,1.5805349349975586
2048,1,1,53,43.603515625,1.57353675365448
2048,1,1,54,43.310546875,1.5792126655578613
2048,1,1,55,42.87109375,1.5719189643859863
2048,1,1,56,43.75,1.5700633525848389
2048,1,1,57,43.75,1.5567916631698608
2048,1,1,58,44.82421875,1.5537300109863281
2048,1,1,59,45.3125,1.5434925556182861
2048,1,1,60,46.044921875,1.5433601140975952
2048,1,1,61,45.458984375,1.540221095085144
2048,1,1,62,45.01953125,1.5358448028564453
2048,1,1,63,46.58203125,1.5259838104248047
2048,1,1,64,45.3125,1.5234405994415283
2048,1,1,65,45.654296875,1.523103952407837
2048,1,1,66,46.09375,1.5096435546875
2048,1,1,67,47.216796875,1.503528118133545
2048,1,1,68,46.826171875,1.502216100692749
2048,1,1,69,47.607421875,1.5021936893463135
2048,1,1,70,48.486328125,1.488167643547058
2048,1,1,71,47.36328125,1.4920958280563354
2048,1,1,72,47.75390625,1.480110764503479
2048,1,1,73,45.947265625,1.4885804653167725
2048,1,1,74,47.55859375,1.4836475849151611
2048,1,1,75,47.900390625,1.4718515872955322
2048,1,1,76,47.705078125,1.467072606086731
2048,1,1,77,46.875,1.4721699953079224
2048,1,1,78,46.923828125,1.4683657884597778
2048,1,1,79,48.876953125,1.4567550420761108
2048,1,1,80,48.681640625,1.4519511461257935
2048,1,1,81,48.388671875,1.4457666873931885
2048,1,1,82,48.828125,1.441124439239502
2048,1,1,83,48.193359375,1.4432635307312012
2048,1,1,84,47.55859375,1.4417802095413208
2048,1,1,85,49.31640625,1.438750982284546
2048,1,1,86,48.828125,1.4417335987091064
2048,1,1,87,49.169921875,1.4350292682647705
2048,1,1,88,47.607421875,1.4418048858642578
2048,1,1,89,49.365234375,1.425607442855835
2048,1,1,90,49.169921875,1.4293723106384277
2048,1,1,91,49.31640625,1.427354335784912
2048,1,1,92,49.51171875,1.4228103160858154
2048,1,1,93,49.365234375,1.4134862422943115
2048,1,1,94,48.6328125,1.426621913909912
2048,1,1,95,49.4140625,1.4228692054748535
2048,1,1,96,48.388671875,1.409090518951416
2048,1,1,97,48.583984375,1.410632848739624
2048,1,1,98,48.974609375,1.4106769561767578
2048,1,1,99,49.853515625,1.4031803607940674
2048,1,1,100,50.0,1.3961591720581055
2048,1,2,1,50.5859375,1.387073278427124
2048,1,2,2,51.3671875,1.371888279914856
2048,1,2,3,52.44140625,1.3518908023834229
2048,1,2,4,53.80859375,1.3271161317825317
2048,1,2,5,55.126953125,1.2979636192321777
2048,1,2,6,56.689453125,1.2718603610992432
2048,1,2,7,56.982421875,1.2522616386413574
2048,1,2,8,58.203125,1.227323293685913
2048,1,2,9,57.763671875,1.209694266319275
2048,1,2,10,59.27734375,1.188780426979065
2048,1,2,11,59.5703125,1.1698968410491943
2048,1,2,12,60.3515625,1.148327350616455
2048,1,2,13,61.279296875,1.1377253532409668
2048,1,2,14,61.962890625,1.1159547567367554
2048,1,2,15,62.841796875,1.0968672037124634
2048,1,2,16,64.013671875,1.0838849544525146
2048,1,2,17,64.599609375,1.0687344074249268
2048,1,2,18,65.478515625,1.0562541484832764
2048,1,2,19,65.52734375,1.040909767150879
2048,1,2,20,65.380859375,1.0237116813659668
2048,1,2,21,65.234375,1.013960838317871
2048,1,2,22,65.771484375,1.000643253326416
2048,1,2,23,66.650390625,0.9865255355834961
2048,1,2,24,67.724609375,0.9754608869552612
2048,1,2,25,67.87109375,0.96395343542099
2048,1,2,26,67.87109375,0.9547194242477417
2048,1,2,27,69.091796875,0.942018449306488
2048,1,2,28,69.82421875,0.9290822744369507
2048,1,2,29,69.140625,0.9163327813148499
2048,1,2,30,70.01953125,0.9057918787002563
2048,1,2,31,70.654296875,0.8954448103904724
2048,1,2,32,69.82421875,0.8927700519561768
2048,1,2,33,71.09375,0.8782420754432678
2048,1,2,34,71.09375,0.8758060932159424
2048,1,2,35,71.240234375,0.8741222023963928
2048,1,2,36,72.55859375,0.8659124374389648
2048,1,2,37,72.509765625,0.863265872001648
2048,1,2,38,72.216796875,0.8545706272125244
2048,1,2,39,72.119140625,0.8479450941085815
2048,1,2,40,72.55859375,0.8437106609344482
2048,1,2,41,72.900390625,0.8402405381202698
2048,1,2,42,73.095703125,0.8299144506454468
2048,1,2,43,72.265625,0.8330276012420654
2048,1,2,44,72.55859375,0.8265373706817627
2048,1,2,45,73.4375,0.8189200162887573
2048,1,2,46,74.31640625,0.8063592910766602
2048,1,2,47,74.169921875,0.8022434115409851
2048,1,2,48,75.09765625,0.7964743971824646
2048,1,2,49,74.658203125,0.7984988689422607
2048,1,2,50,73.974609375,0.7968211770057678
2048,1,2,51,73.974609375,0.7877026796340942
2048,1,2,52,74.90234375,0.7828240394592285
2048,1,2,53,74.365234375,0.7724918723106384
2048,1,2,54,74.462890625,0.7803881168365479
2048,1,2,55,75.390625,0.770496129989624
2048,1,2,56,74.4140625,0.7706947326660156
2048,1,2,57,75.537109375,0.7635716795921326
2048,1,2,58,75.78125,0.7607280015945435
2048,1,2,59,76.46484375,0.751111626625061
2048,1,2,60,76.953125,0.748633861541748
2048,1,2,61,76.46484375,0.739559531211853
2048,1,2,62,76.611328125,0.7375789880752563
2048,1,2,63,76.953125,0.7310079336166382
2048,1,2,64,77.001953125,0.726202130317688
2048,1,2,65,77.63671875,0.7244712710380554
2048,1,2,66,77.9296875,0.7228549122810364
2048,1,2,67,76.85546875,0.7186005711555481
2048,1,2,68,77.44140625,0.7171837091445923
2048,1,2,69,78.22265625,0.7109506130218506
2048,1,2,70,78.173828125,0.7028117775917053
2048,1,2,71,78.466796875,0.7039229869842529
2048,1,2,72,78.7109375,0.6964144706726074
2048,1,2,73,78.466796875,0.6981546878814697
2048,1,2,74,79.345703125,0.6935509443283081
2048,1,2,75,78.22265625,0.6905564069747925
2048,1,2,76,78.955078125,0.6897015571594238
2048,1,2,77,78.369140625,0.6946873068809509
2048,1,2,78,78.271484375,0.6909786462783813
2048,1,2,79,78.955078125,0.6837384700775146
2048,1,2,80,78.80859375,0.6814134120941162
2048,1,2,81,79.296875,0.6830215454101562
2048,1,2,82,79.443359375,0.6783044338226318
2048,1,2,83,79.296875,0.6712920069694519
2048,1,2,84,79.638671875,0.6735117435455322
2048,1,2,85,79.345703125,0.6739084720611572
2048,1,2,86,79.296875,0.6684800982475281
2048,1,2,87,79.541015625,0.6678999662399292
2048,1,2,88,79.39453125,0.6693939566612244
2048,1,2,89,79.98046875,0.6601023077964783
2048,1,2,90,79.4921875,0.6634669303894043
2048,1,2,91,79.58984375,0.6540552973747253
2048,1,2,92,81.0546875,0.6492756605148315
2048,1,2,93,81.201171875,0.6498594880104065
2048,1,2,94,80.517578125,0.6495755910873413
2048,1,2,95,81.201171875,0.6484787464141846
2048,1,2,96,79.736328125,0.6521604061126709
2048,1,2,97,80.712890625,0.6392617225646973
2048,1,2,98,81.25,0.6417244672775269
2048,1,2,99,80.908203125,0.6406466960906982
2048,1,2,100,80.37109375,0.6468240022659302
2048,1,3,1,80.56640625,0.6381434202194214
2048,1,3,2,81.591796875,0.6253371238708496
2048,1,3,3,81.73828125,0.6128366589546204
2048,1,3,4,82.861328125,0.5989502668380737
2048,1,3,5,84.716796875,0.5813926458358765
2048,1,3,6,85.302734375,0.5711619257926941
2048,1,3,7,85.25390625,0.5555664300918579
2048,1,3,8,86.328125,0.5415047407150269
2048,1,3,9,87.40234375,0.5240110158920288
2048,1,3,10,87.109375,0.5111879110336304
2048,1,3,11,88.330078125,0.49396368861198425
2048,1,3,12,88.134765625,0.4828678071498871
2048,1,3,13,88.96484375,0.47219139337539673
2048,1,3,14,89.35546875,0.46147632598876953
2048,1,3,15,89.84375,0.4471738934516907
2048,1,3,16,90.283203125,0.4430389404296875
2048,1,3,17,90.4296875,0.4368370771408081
2048,1,3,18,90.234375,0.4240044951438904
2048,1,3,19,90.869140625,0.41932976245880127
2048,1,3,20,90.72265625,0.4096965193748474
2048,1,3,21,91.11328125,0.40161705017089844
2048,1,3,22,91.89453125,0.3979339003562927
2048,1,3,23,91.6015625,0.3887839615345001
2048,1,3,24,91.89453125,0.38242846727371216
2048,1,3,25,92.3828125,0.3762318789958954
2048,1,3,26,92.1875,0.3715740442276001
2048,1,3,27,92.333984375,0.36716848611831665
2048,1,3,28,93.115234375,0.36470502614974976
2048,1,3,29,93.26171875,0.35546642541885376
2048,1,3,30,93.408203125,0.3521471917629242
2048,1,3,31,93.9453125,0.3446851968765259
2048,1,3,32,93.45703125,0.33961766958236694
2048,1,3,33,94.189453125,0.3365696668624878
2048,1,3,34,94.189453125,0.3343504071235657
2048,1,3,35,94.43359375,0.3299393355846405
2048,1,3,36,94.53125,0.33109310269355774
2048,1,3,37,94.43359375,0.3243822455406189
2048,1,3,38,94.677734375,0.31700196862220764
2048,1,3,39,94.970703125,0.3111879825592041
2048,1,3,40,95.1171875,0.30831214785575867
2048,1,3,41,95.21484375,0.3043208718299866
2048,1,3,42,94.921875,0.3023476004600525
2048,1,3,43,95.3125,0.30230820178985596
2048,1,3,44,95.068359375,0.3015021085739136
2048,1,3,45,95.01953125,0.30192700028419495
2048,1,3,46,95.41015625,0.2933366596698761
2048,1,3,47,95.458984375,0.29296737909317017
2048,1,3,48,95.21484375,0.29202520847320557
2048,1,3,49,95.458984375,0.28757888078689575
2048,1,3,50,95.849609375,0.2845684289932251
2048,1,3,51,95.5078125,0.288588285446167
2048,1,3,52,95.947265625,0.2819697856903076
2048,1,3,53,95.361328125,0.27651387453079224
2048,1,3,54,95.80078125,0.2755499482154846
2048,1,3,55,95.361328125,0.2766835689544678
2048,1,3,56,95.263671875,0.275980144739151
2048,1,3,57,95.947265625,0.271154522895813
2048,1,3,58,96.533203125,0.2666446566581726
2048,1,3,59,96.337890625,0.26579612493515015
2048,1,3,60,96.337890625,0.26488426327705383
2048,1,3,61,95.99609375,0.261037141084671
2048,1,3,62,95.703125,0.26043444871902466
2048,1,3,63,95.947265625,0.2592499852180481
2048,1,3,64,96.142578125,0.25914710760116577
2048,1,3,65,96.2890625,0.2563261389732361
2048,1,3,66,96.38671875,0.25904786586761475
2048,1,3,67,96.09375,0.25711825489997864
2048,1,3,68,96.58203125,0.252397358417511
2048,1,3,69,96.38671875,0.25292861461639404
2048,1,3,70,96.484375,0.2475745975971222
2048,1,3,71,96.77734375,0.24804598093032837
2048,1,3,72,96.435546875,0.2486395686864853
2048,1,3,73,96.77734375,0.24826154112815857
2048,1,3,74,96.728515625,0.24803248047828674
2048,1,3,75,97.021484375,0.24225161969661713
2048,1,3,76,96.97265625,0.23703885078430176
2048,1,3,77,96.875,0.23895001411437988
2048,1,3,78,96.77734375,0.23933978378772736
2048,1,3,79,96.58203125,0.23591351509094238
2048,1,3,80,96.630859375,0.23605890572071075
2048,1,3,81,97.314453125,0.23331406712532043
2048,1,3,82,97.36328125,0.23451611399650574
2048,1,3,83,97.607421875,0.22907258570194244
2048,1,3,84,97.705078125,0.2262963354587555
2048,1,3,85,97.216796875,0.22846786677837372
2048,1,3,86,97.119140625,0.22948932647705078
2048,1,3,87,97.412109375,0.22751568257808685
2048,1,3,88,97.265625,0.2281380593776703
2048,1,3,89,97.216796875,0.22517672181129456
2048,1,3,90,97.216796875,0.2262537032365799
2048,1,3,91,97.16796875,0.2262108325958252
2048,1,3,92,96.97265625,0.22572854161262512
2048,1,3,93,97.216796875,0.2243567705154419
2048,1,3,94,97.16796875,0.224204421043396
2048,1,3,95,97.216796875,0.22039857506752014
2048,1,3,96,96.923828125,0.2221027910709381
2048,1,3,97,97.0703125,0.22010314464569092
2048,1,3,98,97.16796875,0.22256334125995636
2048,1,3,99,96.875,0.2222256064414978
2048,1,3,100,97.216796875,0.21777695417404175
2048,1,4,1,97.412109375,0.21460312604904175
2048,1,4,2,97.65625,0.20880070328712463
2048,1,4,3,98.14453125,0.2025490701198578
2048,1,4,4,98.095703125,0.19508406519889832
2048,1,4,5,98.53515625,0.1868380308151245
2048,1,4,6,98.681640625,0.17957943677902222
2048,1,4,7,98.828125,0.17285750806331635
2048,1,4,8,99.21875,0.16550226509571075
2048,1,4,9,99.267578125,0.1589965522289276
2048,1,4,10,99.169921875,0.1535681188106537
2048,1,4,11,99.169921875,0.14990665018558502
2048,1,4,12,99.658203125,0.14482352137565613
2048,1,4,13,99.658203125,0.1403868943452835
2048,1,4,14,99.8046875,0.13550275564193726
2048,1,4,15,99.70703125,0.13166742026805878
2048,1,4,16,99.462890625,0.12875980138778687
2048,1,4,17,99.70703125,0.12399148941040039
2048,1,4,18,99.8046875,0.11972104012966156
2048,1,4,19,99.90234375,0.11651639640331268
2048,1,4,20,99.8046875,0.11362388730049133
2048,1,4,21,99.90234375,0.110264852643013
2048,1,4,22,99.951171875,0.10715920478105545
2048,1,4,23,99.90234375,0.10526618361473083
2048,1,4,24,99.951171875,0.1021687388420105
2048,1,4,25,99.951171875,0.10082440078258514
2048,1,4,26,99.90234375,0.10062327980995178
2048,1,4,27,99.8046875,0.09933677315711975
2048,1,4,28,99.853515625,0.09755520522594452
2048,1,4,29,100.0,0.09500057995319366
2048,1,4,30,99.90234375,0.09417423605918884
2048,1,4,31,99.90234375,0.09231862425804138
2048,1,4,32,99.90234375,0.08901440352201462
2048,1,4,33,99.90234375,0.08793321251869202
2048,1,4,34,99.951171875,0.08641467243432999
2048,1,4,35,99.951171875,0.08452476561069489
2048,1,4,36,99.951171875,0.08403666317462921
2048,1,4,37,99.951171875,0.0842447504401207
2048,1,4,38,99.853515625,0.08271478116512299
2048,1,4,39,100.0,0.08018818497657776
2048,1,4,40,99.951171875,0.07889944314956665
2048,1,4,41,99.951171875,0.0784483253955841
2048,1,4,42,100.0,0.0764346718788147
2048,1,4,43,99.90234375,0.0762714371085167
2048,1,4,44,100.0,0.07583118975162506
2048,1,4,45,100.0,0.07452094554901123
2048,1,4,46,100.0,0.07402969896793365
2048,1,4,47,100.0,0.07340987771749496
2048,1,4,48,99.951171875,0.07228824496269226
2048,1,4,49,100.0,0.0727325901389122
2048,1,4,50,99.951171875,0.073116235435009
2048,1,4,51,100.0,0.0690448060631752
2048,1,4,52,99.951171875,0.0697186291217804
2048,1,4,53,99.951171875,0.07020562887191772
2048,1,4,54,100.0,0.0698644295334816
2048,1,4,55,100.0,0.06819756329059601
2048,1,4,56,99.951171875,0.06792952865362167
2048,1,4,57,100.0,0.06586882472038269
2048,1,4,58,99.951171875,0.06577383726835251
2048,1,4,59,100.0,0.06481476128101349
2048,1,4,60,100.0,0.06340543925762177
2048,1,4,61,100.0,0.06346955895423889
2048,1,4,62,99.951171875,0.06422901153564453
2048,1,4,63,99.90234375,0.06471594423055649
2048,1,4,64,100.0,0.0639786571264267
2048,1,4,65,100.0,0.06342647969722748
2048,1,4,66,100.0,0.0621517114341259
2048,1,4,67,99.951171875,0.061695411801338196
2048,1,4,68,100.0,0.06299512088298798
2048,1,4,69,100.0,0.06125110760331154
2048,1,4,70,100.0,0.06053340435028076
2048,1,4,71,100.0,0.0605676993727684
2048,1,4,72,100.0,0.059721432626247406
2048,1,4,73,100.0,0.06011147052049637
2048,1,4,74,100.0,0.059418268501758575
2048,1,4,75,100.0,0.059379931539297104
2048,1,4,76,100.0,0.059416286647319794
2048,1,4,77,100.0,0.059409018605947495
2048,1,4,78,99.951171875,0.057962190359830856
2048,1,4,79,100.0,0.0585150383412838
2048,1,4,80,100.0,0.05930826812982559
2048,1,4,81,99.951171875,0.05962250381708145
2048,1,4,82,99.90234375,0.057838428765535355
2048,1,4,83,100.0,0.05761253461241722
2048,1,4,84,100.0,0.05721301957964897
2048,1,4,85,100.0,0.0562807098031044
2048,1,4,86,100.0,0.0566566064953804
2048,1,4,87,99.951171875,0.05671118199825287
2048,1,4,88,100.0,0.05624257028102875
2048,1,4,89,99.90234375,0.05694524943828583
2048,1,4,90,100.0,0.056228529661893845
2048,1,4,91,100.0,0.0557268001139164
2048,1,4,92,100.0,0.055363669991493225
2048,1,4,93,99.90234375,0.05604884400963783
2048,1,4,94,100.0,0.05598487704992294
2048,1,4,95,99.951171875,0.055500470101833344
2048,1,4,96,99.853515625,0.05533231049776077
2048,1,4,97,99.90234375,0.05456007272005081
2048,1,4,98,100.0,0.056524842977523804
2048,1,4,99,100.0,0.0547151118516922
2048,1,4,100,99.951171875,0.05482747405767441
2048,1,5,1,100.0,0.05330492556095123
2048,1,5,2,100.0,0.05216170847415924
2048,1,5,3,100.0,0.05014483630657196
2048,1,5,4,100.0,0.0483967550098896
2048,1,5,5,100.0,0.04670479893684387
2048,1,5,6,100.0,0.044446662068367004
2048,1,5,7,100.0,0.043011441826820374
2048,1,5,8,100.0,0.04182346165180206
2048,1,5,9,100.0,0.04047439992427826
2048,1,5,10,100.0,0.03899284079670906
2048,1,5,11,100.0,0.03807231783866882
2048,1,5,12,100.0,0.036697156727313995
2048,1,5,13,100.0,0.03495844453573227
2048,1,5,14,100.0,0.0338706374168396
2048,1,5,15,100.0,0.03293515741825104
2048,1,5,16,100.0,0.031969886273145676
2048,1,5,17,100.0,0.0308717992156744
2048,1,5,18,100.0,0.03022518754005432
2048,1,5,19,100.0,0.029409602284431458
2048,1,5,20,100.0,0.02894250676035881
2048,1,5,21,100.0,0.028503112494945526
2048,1,5,22,100.0,0.02780812978744507
2048,1,5,23,100.0,0.027316082268953323
2048,1,5,24,100.0,0.026320889592170715
2048,1,5,25,100.0,0.026212815195322037
2048,1,5,26,100.0,0.025413133203983307
2048,1,5,27,100.0,0.024973105639219284
2048,1,5,28,100.0,0.024647116661071777
2048,1,5,29,100.0,0.023906080052256584
2048,1,5,30,100.0,0.02329997345805168
2048,1,5,31,100.0,0.023439539596438408
2048,1,5,32,100.0,0.022704478353261948
2048,1,5,33,100.0,0.02228590101003647
2048,1,5,34,100.0,0.021583929657936096
2048,1,5,35,100.0,0.021389000117778778
2048,1,5,36,100.0,0.021222904324531555
2048,1,5,37,100.0,0.02090045064687729
2048,1,5,38,100.0,0.020374339073896408
2048,1,5,39,100.0,0.020756978541612625
2048,1,5,40,100.0,0.020473159849643707
2048,1,5,41,100.0,0.019696155562996864
2048,1,5,42,100.0,0.019716355949640274
2048,1,5,43,100.0,0.019433649256825447
2048,1,5,44,100.0,0.01926499418914318
2048,1,5,45,100.0,0.019081532955169678
2048,1,5,46,100.0,0.01861642301082611
2048,1,5,47,100.0,0.018287280574440956
2048,1,5,48,100.0,0.01835549995303154
2048,1,5,49,100.0,0.018097884953022003
2048,1,5,50,100.0,0.018001504242420197
2048,1,5,51,100.0,0.01750127598643303
2048,1,5,52,100.0,0.017855599522590637
2048,1,5,53,100.0,0.0176573283970356
2048,1,5,54,100.0,0.017257628962397575
2048,1,5,55,100.0,0.016603834927082062
2048,1,5,56,100.0,0.01656182110309601
2048,1,5,57,100.0,0.01655581220984459
2048,1,5,58,100.0,0.01622183620929718
2048,1,5,59,100.0,0.016051551327109337
2048,1,5,60,100.0,0.015788227319717407
2048,1,5,61,100.0,0.01617143116891384
2048,1,5,62,100.0,0.015973974019289017
2048,1,5,63,100.0,0.016389252617955208
2048,1,5,64,100.0,0.016804538667201996
2048,1,5,65,100.0,0.016308190301060677
2048,1,5,66,100.0,0.015961742028594017
2048,1,5,67,100.0,0.016649216413497925
2048,1,5,68,100.0,0.01586516760289669
2048,1,5,69,100.0,0.015530603006482124
2048,1,5,70,100.0,0.015627946704626083
2048,1,5,71,100.0,0.015614515170454979
2048,1,5,72,100.0,0.01560260821133852
2048,1,5,73,100.0,0.015261860564351082
2048,1,5,74,100.0,0.015140259638428688
2048,1,5,75,100.0,0.014956481754779816
2048,1,5,76,100.0,0.01474100910127163
2048,1,5,77,100.0,0.014500527642667294
2048,1,5,78,100.0,0.014674153178930283
2048,1,5,79,100.0,0.01481158658862114
2048,1,5,80,100.0,0.014810236170887947
2048,1,5,81,100.0,0.014606335200369358
2048,1,5,82,100.0,0.014433949254453182
2048,1,5,83,100.0,0.014606610871851444
2048,1,5,84,100.0,0.014661381021142006
2048,1,5,85,100.0,0.014168526977300644
2048,1,5,86,100.0,0.014318333938717842
2048,1,5,87,100.0,0.014489222317934036
2048,1,5,88,100.0,0.014197424054145813
2048,1,5,89,100.0,0.014001014642417431
2048,1,5,90,100.0,0.014233901165425777
2048,1,5,91,100.0,0.013814607635140419
2048,1,5,92,100.0,0.013815294951200485
2048,1,5,93,100.0,0.013976107351481915
2048,1,5,94,100.0,0.014093190431594849
2048,1,5,95,100.0,0.014437509700655937
2048,1,5,96,100.0,0.01461823657155037
2048,1,5,97,100.0,0.014600144699215889
2048,1,5,98,100.0,0.014040454290807247
2048,1,5,99,100.0,0.014316031709313393
2048,1,5,100,100.0,0.0136092659085989
2048,1,6,1,100.0,0.013307463377714157
2048,1,6,2,100.0,0.012939639389514923
2048,1,6,3,100.0,0.01266483124345541
2048,1,6,4,100.0,0.012159328907728195
2048,1,6,5,100.0,0.01171846129000187
2048,1,6,6,100.0,0.011306779459118843
2048,1,6,7,100.0,0.010848288424313068
2048,1,6,8,100.0,0.010418515652418137
2048,1,6,9,100.0,0.010033106431365013
2048,1,6,10,100.0,0.009631969965994358
2048,1,6,11,100.0,0.009276002645492554
2048,1,6,12,100.0,0.00907190702855587
2048,1,6,13,100.0,0.00874241627752781
2048,1,6,14,100.0,0.008571142330765724
2048,1,6,15,100.0,0.008273139595985413
2048,1,6,16,100.0,0.00793370045721531
2048,1,6,17,100.0,0.007712298072874546
2048,1,6,18,100.0,0.007486719638109207
2048,1,6,19,100.0,0.007384598255157471
2048,1,6,20,100.0,0.007170232944190502
2048,1,6,21,100.0,0.007056624628603458
2048,1,6,22,100.0,0.006982957944273949
2048,1,6,23,100.0,0.006709447130560875
2048,1,6,24,100.0,0.0066743879579007626
2048,1,6,25,100.0,0.00634505320340395
2048,1,6,26,100.0,0.00621340936049819
2048,1,6,27,100.0,0.005982194561511278
2048,1,6,28,100.0,0.005847159307450056
2048,1,6,29,100.0,0.005711480043828487
2048,1,6,30,100.0,0.005706909112632275
2048,1,6,31,100.0,0.005713461898267269
2048,1,6,32,100.0,0.005815074313431978
2048,1,6,33,100.0,0.005610803607851267
2048,1,6,34,100.0,0.005425159819424152
2048,1,6,35,100.0,0.005276406183838844
2048,1,6,36,100.0,0.005173817276954651
2048,1,6,37,100.0,0.005060517229139805
2048,1,6,38,100.0,0.004943489097058773
2048,1,6,39,100.0,0.004845230840146542
2048,1,6,40,100.0,0.004771580919623375
2048,1,6,41,100.0,0.00468825688585639
2048,1,6,42,100.0,0.004593871533870697
2048,1,6,43,100.0,0.004596092738211155
2048,1,6,44,100.0,0.00462931115180254
